,PPG,Avg_2PA,Avg_3PA,Avg_FTA,3PT_Percentage,True_Shooting_Percentage_Season,Effective_FG_Percentage_Season,TEAM_PPG,TEAM_AVG_PACE,OPP_2PA_AVG,OPP_2P%,OPP_3PA_AVG,OPP_3P%,OPP_FTA_AVG,BestGuardScoringAvg,StephScoringAVGvsOPP,PTS
194,18.357142857142858,8.928571428571429,6.142857142857143,4.0,0.38372093023255816,0.5408249158249159,0.490521327014218,98.0,93.91285714285713,19.266666666666666,0.39100346020761245,10.933333333333334,0.3780487804878049,6.266666666666667,16.533333333333335,19.9,20
195,18.466666666666665,9.0,6.2,3.8666666666666667,0.3978494623655914,0.5419683036587751,0.4934210526315789,98.53333333333333,94.152,21.875,0.44571428571428573,9.6875,0.3225806451612903,6.9375,17.3125,11.2,20
196,18.5625,9.0,6.125,3.8125,0.40816326530612246,0.5480210351508441,0.5,98.8125,94.04875,17.1875,0.4690909090909091,9.125,0.3356164383561644,4.375,14.0,14.75,25
197,18.941176470588236,9.352941176470589,6.117647058823529,3.8823529411764706,0.41346153846153844,0.5469678953626634,0.5,98.52941176470588,93.95764705882353,18.0,0.4298245614035088,10.736842105263158,0.35784313725490197,8.631578947368421,17.42105263157895,19.25,22
198,19.11111111111111,9.333333333333334,6.111111111111111,3.888888888888889,0.42727272727272725,0.5526104417670683,0.5053956834532374,98.83333333333333,93.8488888888889,16.823529411764707,0.45104895104895104,8.235294117647058,0.30714285714285716,7.0588235294117645,16.705882352941178,25.0,28
199,19.57894736842105,9.368421052631579,6.2631578947368425,3.8421052631578947,0.4369747899159664,0.5607899299012588,0.5151515151515151,99.36842105263158,93.69894736842105,21.875,0.43714285714285717,10.5,0.3333333333333333,8.125,17.6875,21.0,22
200,19.7,9.25,6.35,4.0,0.4251968503937008,0.5628571428571428,0.5160256410256411,99.45,93.989,20.789473684210527,0.4506329113924051,13.578947368421053,0.3488372093023256,8.157894736842104,18.63157894736842,24.5,27
201,20.047619047619047,9.523809523809524,6.380952380952381,4.0,0.43283582089552236,0.5629847552821611,0.5179640718562875,99.66666666666667,94.15619047619047,18.63157894736842,0.4830508474576271,13.473684210526315,0.3515625,7.947368421052632,17.842105263157894,14.0,9
202,19.545454545454547,9.409090909090908,6.2272727272727275,3.8181818181818183,0.4306569343065693,0.5600416775201876,0.5159883720930233,99.54545454545455,94.17181818181817,17.571428571428573,0.47696476964769646,9.857142857142858,0.30434782608695654,5.142857142857143,14.666666666666666,16.8,25
203,19.782608695652176,9.608695652173912,6.173913043478261,4.0,0.4295774647887324,0.5593803786574871,0.5137741046831956,98.91304347826087,94.12086956521738,20.15,0.4665012406947891,11.3,0.3893805309734513,8.4,20.0,15.166666666666666,18
204,19.708333333333332,9.583333333333334,6.375,3.9583333333333335,0.41830065359477125,0.5524087591240876,0.5065274151436031,99.58333333333333,94.38666666666666,17.869565217391305,0.45742092457420924,9.695652173913043,0.4170403587443946,6.217391304347826,19.130434782608695,16.5,13
205,19.44,9.6,6.24,3.88,0.4166666666666667,0.5496804840807555,0.5037878787878788,99.72,94.25119999999998,14.875,0.49859943977591037,9.833333333333334,0.3855932203389831,6.541666666666667,17.291666666666668,17.8,32
206,19.923076923076923,9.692307692307692,6.461538461538462,3.8461538461538463,0.42857142857142855,0.5540106951871657,0.5095238095238095,100.76923076923077,94.56846153846153,19.68,0.45934959349593496,13.96,0.37822349570200575,7.96,19.16,25.0,27
207,20.185185185185187,9.481481481481481,6.703703703703703,3.740740740740741,0.4419889502762431,0.5618846332285169,0.5194508009153318,101.29629629629629,94.43629629629629,22.346153846153847,0.42857142857142855,10.0,0.34615384615384615,6.961538461538462,19.423076923076923,16.75,20
208,20.178571428571427,9.607142857142858,6.821428571428571,3.642857142857143,0.43455497382198954,0.5556101878257449,0.5141304347826087,101.78571428571429,94.73464285714284,19.413793103448278,0.4547069271758437,8.689655172413794,0.38095238095238093,6.655172413793103,16.655172413793103,17.857142857142858,23
209,20.275862068965516,9.655172413793103,6.827586206896552,3.7241379310344827,0.4393939393939394,0.5554505951256377,0.5135983263598326,101.51724137931035,94.64034482758619,17.82758620689655,0.4410058027079304,9.241379310344827,0.376865671641791,5.827586206896552,16.655172413793103,18.2,11
210,19.966666666666665,9.566666666666666,6.733333333333333,3.6,0.43564356435643564,0.5543216731445494,0.5132924335378323,101.33333333333333,94.81899999999999,21.857142857142858,0.43300653594771243,10.357142857142858,0.36551724137931035,8.0,19.428571428571427,10.0,22
211,20.032258064516128,9.516129032258064,6.67741935483871,3.5483870967741935,0.4444444444444444,0.5602165087956699,0.5199203187250996,101.3225806451613,94.71193548387097,17.34375,0.38738738738738737,10.34375,0.3685800604229607,8.375,15.0,17.083333333333332,31
212,20.375,9.46875,6.71875,3.5625,0.4558139534883721,0.5697806519269423,0.5308880308880309,101.75,94.87718749999999,17.029411764705884,0.3903281519861831,10.470588235294118,0.37359550561797755,8.352941176470589,15.441176470588236,18.153846153846153,10
213,20.060606060606062,9.363636363636363,6.666666666666667,3.484848484848485,0.45,0.5671449989291069,0.5283553875236295,101.36363636363636,94.77484848484848,20.15625,0.40930232558139534,9.375,0.34,7.5,16.1875,18.7,24
214,20.176470588235293,9.5,6.705882352941177,3.411764705882353,0.4517543859649123,0.5659132156409833,0.5290381125226861,100.94117647058823,94.60499999999999,19.914285714285715,0.4720229555236729,10.6,0.3450134770889488,7.685714285714286,18.685714285714287,18.666666666666668,22
215,20.228571428571428,9.628571428571428,6.742857142857143,3.4571428571428573,0.4491525423728814,0.5614814227368254,0.5235602094240838,101.0,94.64485714285713,19.07894736842105,0.4068965517241379,11.631578947368421,0.3755656108597285,6.842105263157895,17.0,19.90909090909091,29
216,20.47222222222222,9.61111111111111,6.805555555555555,3.361111111111111,0.46122448979591835,0.5682562936119356,0.5321489001692047,100.07894736842105,94.69921052631578,18.666666666666668,0.47527472527472525,9.615384615384615,0.376,7.128205128205129,19.05128205128205,16.0,20
217,20.45945945945946,9.594594594594595,6.837837837837838,3.5405405405405403,0.45454545454545453,0.5647357230780707,0.5271381578947368,100.48717948717949,94.70692307692308,17.829268292682926,0.40355677154582764,11.121951219512194,0.36403508771929827,8.268292682926829,16.024390243902438,17.571428571428573,28
218,20.657894736842106,9.5,6.868421052631579,3.5526315789473686,0.46360153256704983,0.5720531973036983,0.5345659163987139,100.625,94.72675,19.476190476190474,0.4242053789731051,10.214285714285714,0.3776223776223776,6.404761904761905,16.88095238095238,22.272727272727273,31
219,20.923076923076923,9.58974358974359,7.051282051282051,3.6153846153846154,0.4509090909090909,0.5698522993121268,0.5315870570107858,100.70731707317073,94.8309756097561,23.51219512195122,0.45228215767634855,8.560975609756097,0.32193732193732194,8.634146341463415,18.926829268292682,18.6,21
220,20.925,9.625,7.05,3.625,0.450354609929078,0.5687107185323594,0.5299850074962519,100.38095238095238,94.76357142857142,21.975609756097562,0.4739178690344062,8.951219512195122,0.33242506811989103,7.585365853658536,17.926829268292682,13.75,26
221,21.048780487804876,9.634146341463415,7.097560975609756,3.658536585365854,0.4536082474226804,0.5698250247606471,0.5306122448979592,100.4186046511628,94.86209302325581,19.65909090909091,0.4554913294797688,8.954545454545455,0.35786802030456855,9.045454545454545,17.65909090909091,30.25,17
222,20.952380952380953,9.619047619047619,7.0,3.619047619047619,0.4523809523809524,0.5712801869644248,0.5322349570200573,100.8695652173913,94.84934782608696,18.46808510638298,0.46543778801843316,7.808510638297872,0.37057220708446864,8.106382978723405,17.80851063829787,12.333333333333334,29
223,21.13953488372093,9.627906976744185,7.069767441860465,3.558139534883721,0.45723684210526316,0.5748253074904354,0.536908077994429,101.12765957446808,94.84191489361702,21.53061224489796,0.46445497630331756,11.36734693877551,0.3877917414721723,7.285714285714286,19.612244897959183,16.428571428571427,7
224,20.818181818181817,9.568181818181818,7.0227272727272725,3.477272727272727,0.45307443365695793,0.5705920827233937,0.5328767123287671,101.29166666666667,94.89729166666666,19.6875,0.43386243386243384,10.395833333333334,0.37074148296593185,6.604166666666667,17.5625,23.0,14
225,20.666666666666668,9.644444444444444,7.022222222222222,3.4444444444444446,0.44936708860759494,0.5645773258461072,0.5266666666666666,101.22448979591837,95.11367346938775,19.5,0.422008547008547,8.645833333333334,0.3566265060240964,6.895833333333333,16.083333333333332,19.181818181818183,32
226,20.91304347826087,9.717391304347826,7.065217391304348,3.5,0.4492307692307692,0.5668994372256106,0.5284974093264249,101.06,95.0414,19.306122448979593,0.45454545454545453,11.285714285714286,0.3453887884267631,9.040816326530612,18.693877551020407,16.1,18
227,20.851063829787233,9.936170212765957,6.9787234042553195,3.4468085106382977,0.4481707317073171,0.5619588279144446,0.5238993710691824,100.86274509803921,95.10921568627451,21.62264150943396,0.4581151832460733,11.30188679245283,0.38564273789649417,7.622641509433962,19.867924528301888,15.25,27
228,20.979166666666668,10.020833333333334,6.9375,3.5,0.44744744744744747,0.5633251286641308,0.5251842751842751,100.98076923076923,95.25134615384614,20.666666666666668,0.46953405017921146,9.685185185185185,0.3652007648183556,7.888888888888889,17.87037037037037,18.5,29
229,21.142857142857142,10.081632653061224,6.979591836734694,3.4489795918367347,0.4473684210526316,0.5653324602330086,0.52811004784689,100.98113207547169,95.23716981132075,18.40740740740741,0.47283702213279677,7.87037037037037,0.3764705882352941,7.796296296296297,18.314814814814813,13.615384615384615,20
230,21.12,10.08,6.96,3.42,0.4454022988505747,0.5657799566021056,0.528755868544601,101.11111111111111,95.205,23.160714285714285,0.4402467232074017,8.535714285714286,0.3179916317991632,7.196428571428571,17.928571428571427,13.285714285714286,19
231,21.07843137254902,10.03921568627451,7.0,3.450980392156863,0.4425770308123249,0.5642452235985723,0.5270425776754891,101.21818181818182,95.2770909090909,22.057692307692307,0.4742807323452485,9.538461538461538,0.36693548387096775,8.596153846153847,20.03846153846154,20.625,18
232,21.01923076923077,10.038461538461538,6.961538461538462,3.480769230769231,0.43922651933701656,0.5634165829016211,0.5254524886877828,101.19642857142857,95.34357142857142,22.25,0.44301765650080255,8.464285714285714,0.33122362869198313,7.089285714285714,17.392857142857142,12.666666666666666,38
233,21.339622641509433,10.037735849056604,7.018867924528302,3.490566037735849,0.44623655913978494,0.5701323251417769,0.5331858407079646,101.12280701754386,95.30245614035087,19.830188679245282,0.48525214081826834,10.547169811320755,0.3613595706618962,7.2075471698113205,18.90566037735849,17.25,54
234,21.944444444444443,10.12962962962963,7.12962962962963,3.5555555555555554,0.4597402597402597,0.5790656763096169,0.5423819742489271,101.1896551724138,95.28862068965518,19.894736842105264,0.45943562610229277,10.175438596491228,0.35172413793103446,7.649122807017544,18.75438596491228,12.4,25
235,22.0,10.145454545454545,7.2,3.672727272727273,0.45454545454545453,0.5762179151388162,0.5377358490566038,100.9322033898305,95.38542372881355,18.071428571428573,0.4654150197628458,9.160714285714286,0.3489278752436647,6.660714285714286,17.321428571428573,17.0,30
236,22.142857142857142,10.160714285714286,7.232142857142857,3.732142857142857,0.45185185185185184,0.5776711467238126,0.5395277207392197,100.86666666666666,95.454,19.4,0.4647766323024055,8.683333333333334,0.3435700575815739,8.966666666666667,17.483333333333334,27.6,26
237,22.210526315789473,10.175438596491228,7.192982456140351,3.807017543859649,0.45121951219512196,0.5791002447224572,0.5398989898989899,101.26229508196721,95.56131147540984,17.919354838709676,0.49954995499549953,10.0,0.40161290322580645,7.451612903225806,19.661290322580644,19.09090909090909,13
238,22.051724137931036,10.10344827586207,7.155172413793103,3.8275862068965516,0.4506024096385542,0.5779746034615211,0.537962037962038,101.03225806451613,95.5441935483871,21.0,0.4577572964669739,11.483870967741936,0.3890449438202247,7.645161290322581,19.79032258064516,16.555555555555557,24
239,22.084745762711865,10.152542372881356,7.169491525423729,3.8813559322033897,0.4491725768321513,0.576153523026243,0.5362035225048923,100.82539682539682,95.57523809523809,21.23728813559322,0.47007182761372707,8.847457627118644,0.3620689655172414,7.288135593220339,18.593220338983052,16.2,16
240,21.983333333333334,10.183333333333334,7.15,3.816666666666667,0.44755244755244755,0.5740897912994276,0.5346153846153846,100.703125,95.5975,20.466666666666665,0.4755700325732899,10.866666666666667,0.36809815950920244,7.45,19.65,24.6,26
241,22.049180327868854,10.147540983606557,7.19672131147541,3.7868852459016393,0.4510250569476082,0.5759061422852128,0.5368620037807184,100.56923076923077,95.496,17.984848484848484,0.4658803706823926,10.575757575757576,0.38108882521489973,6.9393939393939394,18.454545454545453,19.8,31
242,22.193548387096776,10.14516129032258,7.193548387096774,3.7903225806451615,0.4551569506726457,0.5797956388918151,0.5409302325581395,100.63636363636364,95.38242424242424,22.5625,0.44598337950138506,8.328125,0.3320825515947467,7.75,18.328125,19.0,8
243,21.96825396825397,10.11111111111111,7.158730158730159,3.7936507936507935,0.4501108647450111,0.5759347495890639,0.5363051470588235,100.55223880597015,95.4065671641791,20.772727272727273,0.46097738876732314,11.424242424242424,0.3859416445623342,7.7272727272727275,19.681818181818183,17.3,29
244,22.078125,10.125,7.21875,3.734375,0.45021645021645024,0.5774299666945915,0.5387387387387388,100.66176470588235,95.40794117647059,18.492537313432837,0.47134786117836963,9.492537313432836,0.3867924528301887,7.611940298507463,19.402985074626866,16.5,30
245,22.2,10.123076923076923,7.246153846153846,3.7384615384615385,0.4543524416135881,0.5797858448681118,0.5411868910540301,100.55072463768116,95.30782608695652,23.328358208955223,0.4420985284708893,8.835820895522389,0.34290540540540543,7.17910447761194,18.223880597014926,14.0,24
246,22.227272727272727,10.151515151515152,7.257575757575758,3.757575757575758,0.4551148225469729,0.5790179981054626,0.5404699738903395,100.44285714285714,95.27485714285714,21.235294117647058,0.453601108033241,10.867647058823529,0.35047361299052776,8.088235294117647,19.88235294117647,21.166666666666668,35
247,22.417910447761194,10.119402985074627,7.298507462686567,3.7611940298507465,0.45807770961145194,0.5836636356571073,0.5458440445586975,100.45070422535211,95.27098591549296,23.15714285714286,0.46699568167797656,9.9,0.3434343434343434,6.742857142857143,19.585714285714285,17.11111111111111,25
248,22.455882352941178,10.191176470588236,7.323529411764706,3.8088235294117645,0.45582329317269077,0.581039173531706,0.5436607892527288,100.56944444444444,95.3436111111111,17.91549295774648,0.49528301886792453,9.788732394366198,0.38705035971223023,7.690140845070423,19.507042253521128,18.583333333333332,17
249,22.3768115942029,10.173913043478262,7.3478260869565215,3.8405797101449277,0.4516765285996055,0.5783313044292536,0.5405293631100083,100.53424657534246,95.33890410958904,20.75,0.46921017402945114,9.805555555555555,0.3328611898016997,7.583333333333333,19.02777777777778,19.0,39
250,22.614285714285714,10.17142857142857,7.414285714285715,3.842857142857143,0.45472061657032753,0.5825099814170852,0.545085296506905,100.86486486486487,95.3681081081081,18.324324324324323,0.4749262536873156,9.5,0.3883357041251778,7.554054054054054,19.2972972972973,18.0,20
251,22.577464788732396,10.084507042253522,7.450704225352113,3.8450704225352115,0.45368620037807184,0.5830469019950171,0.5453815261044177,100.82666666666667,95.33653333333334,18.88,0.4738700564971751,8.373333333333333,0.39331210191082805,7.986666666666666,18.30666666666667,14.071428571428571,18
252,22.51388888888889,10.041666666666666,7.458333333333333,3.8333333333333335,0.45251396648044695,0.5826324491409676,0.5448412698412698,100.96052631578948,95.33868421052631,20.545454545454547,0.4804045512010114,9.623376623376624,0.3738191632928475,8.363636363636363,18.207792207792206,19.666666666666668,22
253,22.506849315068493,10.04109589041096,7.47945205479452,3.808219178082192,0.4523809523809524,0.5821905673080331,0.5445660672400313,100.81818181818181,95.26935064935064,21.605263157894736,0.4725943970767357,9.894736842105264,0.36436170212765956,7.868421052631579,19.973684210526315,20.333333333333332,24
254,22.527027027027028,10.067567567567568,7.5,3.824324324324324,0.4486486486486487,0.5810690694877738,0.5434615384615384,100.87179487179488,95.34923076923077,19.487179487179485,0.43026315789473685,10.666666666666666,0.3545673076923077,7.076923076923077,17.333333333333332,22.307692307692307,22
255,22.52,10.093333333333334,7.48,3.7866666666666666,0.44919786096256686,0.5812512905224034,0.5440060698027314,100.82278481012658,95.45240506329114,23.29113924050633,0.4706521739130435,10.025316455696203,0.3421717171717172,6.6835443037974684,19.658227848101266,17.9,47
256,22.842105263157894,10.171052631578947,7.578947368421052,3.789473684210526,0.453125,0.5841970655539104,0.5474425500370645,101.0125,95.478,22.8875,0.4445658110322228,8.9125,0.36044880785413747,7.025,18.475,15.11111111111111,35
257,23.0,10.168831168831169,7.64935064935065,3.7662337662337664,0.45500848896434637,0.5865209471766849,0.5502915451895044,101.19753086419753,95.63876543209877,20.037037037037038,0.4713493530499076,9.901234567901234,0.3403990024937656,7.395061728395062,19.135802469135804,20.818181818181817,15
258,,,,,,,,,,29.0,0.4482758620689655,14.0,0.42857142857142855,8.0,15.0,20.545454545454547,10
259,10.0,5.0,5.0,0.0,0.4,0.5,0.5,125.0,104.5,21.0,0.47619047619047616,16.0,0.6875,14.0,22.0,18.266666666666666,38
260,24.0,7.0,9.5,0.5,0.5789473684210527,0.7169529499626587,0.7121212121212122,120.0,105.75,24.5,0.4897959183673469,12.0,0.4583333333333333,12.5,23.0,18.46153846153846,22
261,23.333333333333332,6.333333333333333,9.0,0.6666666666666666,0.5925925925925926,0.7454739084132055,0.7391304347826086,112.66666666666667,102.66666666666667,21.666666666666668,0.4153846153846154,11.666666666666666,0.42857142857142855,4.666666666666667,19.333333333333332,18.857142857142858,18
262,22.0,6.5,9.0,1.0,0.5,0.6885758998435055,0.6774193548387096,112.0,104.25,17.75,0.5070422535211268,12.75,0.19607843137254902,3.0,13.25,20.7,5
263,18.6,6.2,7.8,1.2,0.46153846153846156,0.6382978723404256,0.6285714285714286,104.66666666666667,102.0,19.2,0.5104166666666666,8.2,0.43902439024390244,7.8,15.0,20.25,22
264,19.166666666666668,6.5,8.166666666666666,1.6666666666666667,0.4489795918367347,0.6199460916442049,0.6022727272727273,102.57142857142857,101.21428571428571,19.0,0.4473684210526316,8.166666666666666,0.3469387755102041,8.666666666666666,19.166666666666668,21.666666666666668,25
265,20.0,6.428571428571429,7.571428571428571,2.7142857142857144,0.4528301886792453,0.6540527914038775,0.6224489795918368,103.875,100.4375,21.285714285714285,0.4563758389261745,12.857142857142858,0.3333333333333333,11.0,22.857142857142858,22.285714285714285,22
266,20.25,7.375,7.625,2.75,0.45901639344262296,0.620927558451514,0.5916666666666667,105.22222222222223,100.05555555555556,16.1,0.45962732919254656,6.8,0.3235294117647059,7.6,15.3,19.9,15
267,19.666666666666668,8.222222222222221,7.333333333333333,2.6666666666666665,0.42424242424242425,0.5845442536327609,0.5571428571428572,104.9,99.3,16.09090909090909,0.4576271186440678,6.636363636363637,0.3013698630136986,7.090909090909091,15.272727272727273,19.454545454545453,22
268,19.9,8.2,7.3,2.8,0.4383561643835616,0.5912061794414735,0.5612903225806452,101.76923076923077,97.31923076923077,27.076923076923077,0.45738636363636365,8.384615384615385,0.30275229357798167,9.153846153846153,19.53846153846154,20.333333333333332,22
269,20.09090909090909,8.545454545454545,7.454545454545454,3.0,0.4146341463414634,0.5764966740576496,0.5454545454545454,101.71428571428571,97.68928571428572,19.384615384615383,0.5317460317460317,10.23076923076923,0.3233082706766917,8.615384615384615,17.923076923076923,,16
270,19.75,9.083333333333334,7.25,2.75,0.41379310344827586,0.5598204795086807,0.5306122448979592,101.73333333333333,97.44333333333334,19.466666666666665,0.4726027397260274,10.866666666666667,0.36809815950920244,10.666666666666666,21.333333333333332,16.272727272727273,29
271,20.46153846153846,9.076923076923077,7.461538461538462,2.923076923076923,0.4329896907216495,0.5706929843381249,0.5395348837209303,101.5625,97.415625,20.76923076923077,0.4444444444444444,12.538461538461538,0.3374233128834356,9.846153846153847,21.153846153846153,22.266666666666666,32
272,21.285714285714285,9.571428571428571,7.642857142857143,2.9285714285714284,0.42990654205607476,0.5720318648622708,0.5435684647302904,102.17647058823529,97.51882352941178,20.071428571428573,0.4875444839857651,11.285714285714286,0.379746835443038,8.428571428571429,21.285714285714285,18.714285714285715,36
273,22.266666666666666,10.0,7.666666666666667,2.933333333333333,0.4434782608695652,0.584120321790836,0.5566037735849056,102.88888888888889,97.68444444444445,19.625,0.4745222929936306,10.375,0.3373493975903614,7.625,19.75,27.333333333333332,27
274,22.5625,9.875,7.625,3.375,0.4426229508196721,0.5905447407165059,0.5607142857142857,103.36842105263158,97.51684210526317,23.95,0.4112734864300626,12.05,0.3651452282157676,8.2,19.6,18.363636363636363,22
275,22.529411764705884,9.823529411764707,7.470588235294118,3.823529411764706,0.4330708661417323,0.5894574836475568,0.5527210884353742,102.35,97.741,18.41176470588235,0.48242811501597443,9.764705882352942,0.3493975903614458,6.823529411764706,16.235294117647058,20.384615384615383,22
276,22.5,9.777777777777779,7.444444444444445,4.0,0.4253731343283582,0.5883207437536316,0.55,102.61904761904762,97.2057142857143,18.75,0.4,8.5,0.36470588235294116,6.2,15.0,25.333333333333332,43
277,23.57894736842105,10.105263157894736,7.894736842105263,4.421052631578948,0.41333333333333333,0.5865409793139565,0.5467836257309941,103.0,97.56,19.5,0.4592074592074592,11.090909090909092,0.36475409836065575,10.181818181818182,22.681818181818183,17.333333333333332,33
278,24.05,10.3,8.05,4.25,0.422360248447205,0.5903651426818043,0.553133514986376,102.65217391304348,97.53565217391305,22.82608695652174,0.4038095238095238,11.869565217391305,0.3553113553113553,8.521739130434783,19.434782608695652,18.666666666666668,20
279,23.857142857142858,10.142857142857142,7.904761904761905,4.571428571428571,0.41566265060240964,0.589967027790862,0.5501319261213721,103.04166666666667,97.68,21.681818181818183,0.4528301886792453,10.136363636363637,0.33183856502242154,8.0,19.318181818181817,14.333333333333334,30
280,24.136363636363637,10.136363636363637,7.863636363636363,4.863636363636363,0.42196531791907516,0.5941923571868181,0.5517676767676768,103.0,97.89280000000001,19.181818181818183,0.5023696682464455,10.909090909090908,0.3375,8.318181818181818,18.318181818181817,16.0,28
281,24.304347826086957,10.217391304347826,7.826086956521739,4.826086956521739,0.4166666666666667,0.5975733604147736,0.555421686746988,103.03846153846153,97.83923076923078,23.64,0.4416243654822335,9.04,0.30973451327433627,7.0,17.96,17.1,30
282,24.541666666666668,10.291666666666666,8.166666666666666,4.625,0.413265306122449,0.5940793786877805,0.554176072234763,103.0,98.0488888888889,23.307692307692307,0.46204620462046203,9.423076923076923,0.3551020408163265,6.461538461538462,19.115384615384617,19.666666666666668,18
283,24.28,10.12,8.2,4.6,0.4146341463414634,0.5920507193367471,0.5513100436681223,102.96428571428571,98.26142857142858,21.653846153846153,0.46181172291296624,8.807692307692308,0.3318777292576419,7.461538461538462,19.26923076923077,20.666666666666668,14
284,23.884615384615383,10.153846153846153,8.0,4.576923076923077,0.4182692307692308,0.5874840357598978,0.5476694915254238,102.48275862068965,98.09724137931035,18.20689655172414,0.4393939393939394,8.827586206896552,0.36328125,7.413793103448276,18.551724137931036,19.5,15
285,23.555555555555557,10.185185185185185,7.925925925925926,4.518518518518518,0.4158878504672897,0.581405978608648,0.5408997955010225,102.56666666666666,98.04400000000001,21.185185185185187,0.4562937062937063,9.777777777777779,0.32954545454545453,8.74074074074074,19.62962962962963,15.3125,14
286,23.214285714285715,10.214285714285714,7.857142857142857,4.535714285714286,0.4090909090909091,0.5738754248885357,0.5335968379446641,102.96774193548387,98.10709677419355,21.82758620689655,0.4486571879936809,11.758620689655173,0.3724340175953079,8.241379310344827,20.20689655172414,18.8,29
287,23.413793103448278,10.310344827586206,7.931034482758621,4.551724137931035,0.41304347826086957,0.5737704918032787,0.5340264650283554,103.125,98.05531250000001,23.166666666666668,0.4546762589928058,9.7,0.3711340206185567,8.1,19.033333333333335,18.166666666666668,9
288,22.933333333333334,10.133333333333333,7.833333333333333,4.4,0.4085106382978723,0.5717134784776466,0.5324675324675324,102.84848484848484,97.84151515151515,15.741935483870968,0.48565573770491804,10.96774193548387,0.35294117647058826,8.516129032258064,18.06451612903226,12.75,36
289,23.35483870967742,10.03225806451613,8.064516129032258,4.354838709677419,0.416,0.5790841831633673,0.5418894830659536,103.44117647058823,97.94911764705884,22.90625,0.45566166439290584,10.75,0.3488372093023256,8.03125,18.8125,15.571428571428571,22
290,23.3125,9.96875,8.03125,4.46875,0.4085603112840467,0.5792600069883915,0.5407986111111112,103.37142857142857,98.05057142857143,20.633333333333333,0.4458804523424879,10.133333333333333,0.3717105263157895,8.1,18.7,23.142857142857142,14
291,23.03030303030303,10.030303030303031,7.9393939393939394,4.424242424242424,0.40458015267175573,0.5737148033517022,0.5345699831365935,103.61111111111111,98.07694444444445,20.78787878787879,0.44752186588921283,9.242424242424242,0.3377049180327869,8.121212121212121,18.0,16.166666666666668,15
292,22.794117647058822,9.941176470588236,8.029411764705882,4.411764705882353,0.3956043956043956,0.5679736167094174,0.5286415711947627,103.54054054054055,97.87216216216216,20.235294117647058,0.4476744186046512,10.852941176470589,0.3956639566395664,9.588235294117647,18.823529411764707,26.5,34
293,23.114285714285714,10.085714285714285,8.085714285714285,4.571428571428571,0.38869257950530034,0.5681179775280899,0.5267295597484277,103.39473684210526,97.86236842105264,20.72222222222222,0.4289544235924933,8.833333333333334,0.34276729559748426,8.916666666666666,17.166666666666668,14.5,19
294,23.0,10.083333333333334,8.083333333333334,4.527777777777778,0.38831615120274915,0.5660183887616639,0.5252293577981652,103.28205128205128,97.81461538461538,20.864864864864863,0.46243523316062174,8.621621621621621,0.32601880877742945,7.621621621621622,19.0,20.153846153846153,24
295,23.027027027027028,9.972972972972974,8.216216216216216,4.594594594594595,0.3848684210526316,0.5651741293532339,0.5237741456166419,103.6,97.96925000000002,19.17948717948718,0.4358288770053476,12.23076923076923,0.3417190775681342,9.333333333333334,19.641025641025642,22.875,37
296,23.394736842105264,9.921052631578947,8.263157894736842,4.7631578947368425,0.39171974522292996,0.5720904791016442,0.5303907380607815,104.02439024390245,98.04317073170732,18.92105263157895,0.5034770514603616,11.657894736842104,0.33860045146726864,9.421052631578947,19.94736842105263,22.0,28
297,23.512820512820515,10.0,8.282051282051283,4.794871794871795,0.38699690402476783,0.5718205344058865,0.52945301542777,103.85714285714286,97.8754761904762,22.435897435897434,0.4057142857142857,8.333333333333334,0.3323076923076923,6.384615384615385,16.641025641025642,16.285714285714285,24
298,23.525,9.975,8.35,4.775,0.38323353293413176,0.5711857719505903,0.529331514324693,103.62790697674419,97.85511627906978,22.390243902439025,0.48366013071895425,10.804878048780488,0.35665914221218964,7.317073170731708,19.878048780487806,19.272727272727273,33
299,23.75609756097561,10.0,8.390243902439025,4.7317073170731705,0.38953488372093026,0.5755480706730486,0.5344827586206896,104.0,97.91522727272728,26.181818181818183,0.4348958333333333,8.590909090909092,0.38095238095238093,9.386363636363637,20.454545454545453,20.46153846153846,38
300,24.095238095238095,10.119047619047619,8.380952380952381,4.857142857142857,0.39488636363636365,0.5790136171186635,0.5386100386100386,103.97777777777777,97.98377777777779,20.232558139534884,0.4459770114942529,9.627906976744185,0.3671497584541063,7.976744186046512,18.6046511627907,22.0,23
301,24.069767441860463,10.255813953488373,8.348837209302326,4.883720930232558,0.39275766016713093,0.5751597666018339,0.534375,103.56521739130434,98.10369565217393,18.145833333333332,0.4626865671641791,8.770833333333334,0.33729216152019004,7.541666666666667,17.458333333333332,19.235294117647058,22
302,24.022727272727273,10.159090909090908,8.25,4.818181818181818,0.39944903581267216,0.5803228285933897,0.5401234567901234,103.72340425531915,98.02702127659576,20.955555555555556,0.46447507953340406,8.422222222222222,0.32981530343007914,8.6,18.22222222222222,19.666666666666668,44
303,24.466666666666665,10.222222222222221,8.355555555555556,4.911111111111111,0.40691489361702127,0.5850314833018943,0.5448564593301436,103.54166666666667,97.95354166666668,19.346938775510203,0.4419831223628692,10.26530612244898,0.3817097415506958,5.938775510204081,18.20408163265306,27.857142857142858,17
